Time,Acc_X,Acc_Y,Acc_Z,GSR,Tmp,Performance,Labeling
186.0167,-0.07745234318171047,1.3398656388211865,-0.9411067666388175,-2.0219022243516354,-1.282858933033494,1.0,2.0
186.0333,-0.10896237936958034,1.3398656388211865,-1.0144538060876953,-2.0200394132118444,-1.282858933033494,1.0,2.0
186.05,-0.17078278535346036,1.2581824006172506,-1.0181300117724854,-2.0181653803181985,-1.282858933033494,1.0,2.0
186.0667,-0.23418249671931984,1.1722162799151967,-1.0181300117724854,-2.0162913474245556,-1.282858933033494,1.0,2.0
186.0833,-0.29720256909505954,1.0867649264028465,-1.0181300117724854,-2.0144285362847647,-1.282858933033494,1.0,2.0
186.1,-0.3414229402236485,1.0007988057007926,-0.995807793279952,-2.0125545033911223,-1.282858933033494,1.0,2.0
186.1333,-0.2267909830422386,0.8628494117259181,-0.7930584478686119,-2.0088176593576885,-1.282858933033494,1.0,2.0
186.15,-0.03659184894433645,0.8800426358663582,-0.7377167810555171,-2.0069436264640426,-1.282858933033494,1.0,2.0
186.1667,0.09613595284770969,0.9050223805557075,-0.6907402609774231,-2.0050695935704006,-1.282858933033494,1.0,2.0
186.1833,0.15913583788098387,0.93919197284128,-0.6540784889529501,-2.003206782430609,-1.282858933033494,1.0,2.0
186.2,0.14957562809838118,0.9933572402141381,-0.6596418996063314,-2.0013327495369664,-1.282858933033494,1.0,2.0
186.2167,0.0861759167324138,1.0621301367758982,-0.6965363441483946,-1.9994587166433209,-1.28666434135283,1.0,2.0
186.2333,0.02315584435667407,1.1304912195857784,-0.7332098638728336,-1.9975959055035293,-1.3067950022874435,1.0,2.0
186.25,-0.04024386700918541,1.1992641161474213,-0.770104308414834,-1.995721872609887,-1.3270469322637246,1.0,2.0
186.2667,-0.15606406421952315,1.3106843912186779,-0.8069987529568344,-1.9938478397162447,-1.3472988622400595,1.0,2.0
186.2833,-0.28210420897100263,1.430316286135968,-0.8436722726812734,-1.991985028576453,-1.3674295231746192,1.0,2.0
186.3,-0.2282943762709877,1.5180161784892892,-0.7929811691880932,-1.9901109956828076,-1.387681453150954,1.0,2.0
186.3333,-0.10187459252938849,1.652559885117309,-0.7221924007636725,-1.9863741516493738,-1.4280640440618486,1.0,2.0
186.35,-0.01935256411297257,1.7248825089527495,-0.7000358699867021,-1.9845001187557314,-1.4483159740381835,1.0,2.0
186.3667,0.1391467143019459,1.87962152621671,-0.6631414254446388,-1.9826260858620852,-1.4685679040145183,1.0,2.0
186.3833,0.26589410256749707,1.9944564671806577,-0.6384154814933439,-1.9807632747222972,-1.488698564949024,1.0,2.0
186.4,0.3292735049825767,2.028831900384745,-0.6384154814933439,-1.9788892418286517,-1.5089504949254129,1.0,2.0
186.4167,0.4786271870256784,2.0088160566478086,-0.6217401446248079,-1.977015208935009,-1.5292024249016938,1.0,2.0
186.4333,0.7307074765286373,1.9233647031354584,-0.585066624900369,-1.9751523977952181,-1.5493330858363075,1.0,2.0
186.45,1.002525138392841,1.8670428997846695,-0.5481721803583686,-1.9732783649015755,-1.5695850158125884,1.0,2.0
186.4667,1.2878238395396941,1.8326564515037895,-0.5112777358163053,-1.9714043320079297,-1.5860436808420755,1.0,2.0
186.4833,1.345892681769149,1.8536370411897953,-0.4848985072836956,-1.9695415208681384,-1.5860436808420755,1.0,2.0
186.5,1.3078552926484448,1.8983365593007768,-0.4627632591381966,-1.9676674879744958,-1.5860436808420755,1.0,2.0
186.5167,1.2698179035277408,1.9430360774117588,-0.44062801099269777,-1.9657934550808531,-1.5860436808420755,1.0,2.0
186.5333,1.2320082832041097,1.9874679337377117,-0.41862530924324654,-1.9639306439410622,-1.5860436808420755,1.0,2.0
186.55,1.193970894083341,2.0321674518487693,-0.3964900610977099,-1.9620566110474165,-1.5860436808420755,1.0,2.0
186.5667,1.155933504962637,2.076866969959751,-0.374354812952211,-1.9601825781537738,-1.5860436808420755,1.0,2.0
186.5833,1.1181238846390056,2.121298826285704,-0.3523521112027597,-1.9583197670139825,-1.5860436808420755,1.0,2.0
186.6,1.0800864955183016,2.1659983443966855,-0.33021686305726083,-1.9564457341203398,-1.5860436808420755,1.0,2.0
186.6167,1.042049106397533,2.2106978625077436,-0.3080816149117243,-1.9545717012266943,-1.5860436808420755,1.0,2.0
186.6333,1.026738957328491,2.257349477221926,-0.2694137923540565,-1.9527088900869063,-1.5860436808420755,1.0,2.0
186.65,1.0584388130114748,2.3089291496432462,-0.19562490326993,-1.9508348571932606,-1.5860436808420755,1.0,2.0
186.6667,1.078691861475164,2.3325707185344657,-0.15014647864070602,-1.9489608242996181,-1.5860436808420755,1.0,2.0
186.6833,1.0849938687127378,2.322316556112984,-0.13914442272337432,-1.9470980131598266,-1.5860436808420755,1.0,2.0
